"fecha","cantidad_viajes"
2022-11-24,4134
2022-11-25,4202
2022-11-26,2631
2022-11-27,434
2022-11-28,3598
2022-11-29,3125
2022-11-30,79
2022-12-01,3890
2022-12-02,4393
2022-12-03,3246
2022-12-04,586
2022-12-05,4398
2022-12-06,4133
2022-12-07,3915
2022-12-08,332
2022-12-09,3787
2022-12-10,2733
2022-12-11,599
2022-12-12,3493
2022-12-13,3353
2022-12-14,3969
2022-12-15,4089
2022-12-16,4545
2022-12-17,4162
2022-12-18,769
2022-12-19,4669
2022-12-20,4155
2022-12-21,4448
2022-12-22,3848
2022-12-23,5250
2022-12-24,2734
2022-12-25,217
2022-12-26,3797
2022-12-27,3598
2022-12-28,4300
2022-12-29,4290
2022-12-30,3383
2022-12-31,84
2023-01-01,150
2023-01-02,2843
2023-01-03,3083
2023-01-04,3015
2023-01-05,4325
2023-01-06,3771
2023-01-07,3269
2023-01-08,624
2023-01-09,4277
2023-01-10,3739
2023-01-11,3994
2023-01-12,4252
2023-01-13,3625
2023-01-14,2885
2023-01-15,764
2023-01-16,4223
2023-01-17,3931
2023-01-18,3967
2023-01-19,3887
2023-01-20,3511
2023-01-21,2466
2023-01-22,629
2023-01-23,4036
2023-01-24,3474
2023-01-25,4063
2023-01-26,3503
2023-01-27,4021
2023-01-28,3029
2023-01-29,558
2023-01-30,3710
2023-01-31,25
2023-02-01,4082
2023-02-02,4091
2023-02-03,3702
2023-02-04,2713
2023-02-05,551
2023-02-06,3208
2023-02-07,3126
2023-02-08,4126
2023-02-09,3480
2023-02-10,3173
2023-02-11,2624
2023-02-12,672
2023-02-13,3745
2023-02-14,3185
2023-02-15,3346
2023-02-16,3860
2023-02-17,3865
2023-02-18,2650
2023-02-19,582
2023-02-20,3906
2023-02-21,3626
2023-02-22,4089
2023-02-23,3429
2023-02-24,3771
2023-02-25,3164
2023-02-26,590
2023-02-27,865
2023-02-28,10
2023-03-01,4201
2023-03-02,3800
2023-03-03,4148
2023-03-04,2731
2023-03-05,639
2023-03-06,4564
2023-03-07,4647
2023-03-08,4901
2023-03-09,4190
2023-03-10,3859
2023-03-11,2969
2023-03-12,592
2023-03-13,4662
2023-03-14,4479
2023-03-15,4528
2023-03-16,4862
2023-03-17,4731
2023-03-18,2640
2023-03-19,626
2023-03-20,4008
2023-03-21,3118
2023-03-22,3906
2023-03-23,4628
2023-03-24,4394
2023-03-25,2999
2023-03-26,556
2023-03-27,4003
2023-03-28,3751
2023-03-29,3839
2023-03-30,3465
2023-03-31,73
