"fecha","cantidad_viajes"
2022-11-17,8983
2022-11-18,9195
2022-11-19,6292
2022-11-20,1778
2022-11-21,7218
2022-11-22,9567
2022-11-23,8868
2022-11-24,8018
2022-11-25,8896
2022-11-26,5661
2022-11-27,1615
2022-11-28,8587
2022-11-29,9776
2022-11-30,194
2022-12-01,8472
2022-12-02,8772
2022-12-03,6292
2022-12-04,1872
2022-12-05,8340
2022-12-06,8656
2022-12-07,7195
2022-12-08,1027
2022-12-09,8420
2022-12-10,5315
2022-12-11,1882
2022-12-12,8502
2022-12-13,8910
2022-12-14,7880
2022-12-15,8708
2022-12-16,8128
2022-12-17,5362
2022-12-18,2155
2022-12-19,7975
2022-12-20,8645
2022-12-21,7763
2022-12-22,8579
2022-12-23,8119
2022-12-24,2163
2022-12-25,411
2022-12-26,6324
2022-12-27,7326
2022-12-28,7556
2022-12-29,7245
2022-12-30,6930
2022-12-31,113
2023-01-01,201
2023-01-02,3988
2023-01-03,5324
2023-01-04,5782
2023-01-05,6904
2023-01-06,7158
2023-01-07,4807
2023-01-08,1512
2023-01-09,7440
2023-01-10,7340
2023-01-11,7558
2023-01-12,7249
2023-01-13,6266
2023-01-14,5258
2023-01-15,1151
2023-01-16,7915
2023-01-17,7417
2023-01-18,6308
2023-01-19,7265
2023-01-20,7200
2023-01-21,4839
2023-01-22,1080
2023-01-23,7813
2023-01-24,7213
2023-01-25,8476
2023-01-26,6453
2023-01-27,7261
2023-01-28,5207
2023-01-29,1323
2023-01-30,7030
2023-01-31,128
2023-02-01,6573
2023-02-02,7259
2023-02-03,8234
2023-02-04,4943
2023-02-05,1784
2023-02-06,7791
2023-02-07,8234
2023-02-08,8463
2023-02-09,7340
2023-02-10,8129
2023-02-11,5338
2023-02-12,1195
2023-02-13,8789
2023-02-14,8359
2023-02-15,8773
2023-02-16,9192
2023-02-17,8722
2023-02-18,5635
2023-02-19,1886
2023-02-20,8563
2023-02-21,9110
2023-02-22,9083
2023-02-23,8463
2023-02-24,9559
2023-02-25,5484
2023-02-26,1382
2023-02-27,1774
2023-02-28,31
2023-03-01,7960
2023-03-02,6639
2023-03-03,9484
2023-03-04,5360
2023-03-05,2025
2023-03-06,9366
2023-03-07,9719
2023-03-08,9719
2023-03-09,9128
2023-03-10,9507
2023-03-11,5559
2023-03-12,1549
2023-03-13,8861
2023-03-14,8998
2023-03-15,8913
2023-03-16,8214
2023-03-17,9680
2023-03-18,5746
2023-03-19,1668
2023-03-20,8876
2023-03-21,8903
2023-03-22,8895
2023-03-23,9542
2023-03-24,8704
2023-03-25,5071
2023-03-26,1564
2023-03-27,8444
2023-03-28,9697
2023-03-29,9432
2023-03-30,8846
2023-03-31,457
