"fecha","cantidad_viajes"
2022-11-16,29066
2022-11-17,29284
2022-11-18,29625
2022-11-19,21852
2022-11-20,9730
2022-11-21,23267
2022-11-22,27129
2022-11-23,27970
2022-11-24,27510
2022-11-25,28029
2022-11-26,21402
2022-11-27,8989
2022-11-28,27700
2022-11-29,27352
2022-11-30,737
2022-12-01,26220
2022-12-02,28497
2022-12-03,22248
2022-12-04,9873
2022-12-05,28466
2022-12-06,29516
2022-12-07,26228
2022-12-08,6485
2022-12-09,27693
2022-12-10,21689
2022-12-11,9407
2022-12-12,27631
2022-12-13,27383
2022-12-14,28013
2022-12-15,27487
2022-12-16,28233
2022-12-17,22753
2022-12-18,9865
2022-12-19,28125
2022-12-20,29267
2022-12-21,29161
2022-12-22,28967
2022-12-23,28481
2022-12-24,17140
2022-12-25,3974
2022-12-26,23184
2022-12-27,25310
2022-12-28,26534
2022-12-29,26924
2022-12-30,25895
2022-12-31,1027
2023-01-01,3834
2023-01-02,18429
2023-01-03,20889
2023-01-04,23375
2023-01-05,25157
2023-01-06,24872
2023-01-07,18740
2023-01-08,9670
2023-01-09,24029
2023-01-10,24008
2023-01-11,23711
2023-01-12,23302
2023-01-13,20340
2023-01-14,18649
2023-01-15,9152
2023-01-16,23823
2023-01-17,24711
2023-01-18,24033
2023-01-19,23490
2023-01-20,23897
2023-01-21,18165
2023-01-22,7873
2023-01-23,23725
2023-01-24,23926
2023-01-25,23687
2023-01-26,23612
2023-01-27,23745
2023-01-28,17779
2023-01-29,8402
2023-01-30,22963
2023-01-31,557
2023-02-01,24813
2023-02-02,24449
2023-02-03,24850
2023-02-04,19000
2023-02-05,8640
2023-02-06,25406
2023-02-07,24993
2023-02-08,25010
2023-02-09,24334
2023-02-10,25684
2023-02-11,18997
2023-02-12,8718
2023-02-13,26160
2023-02-14,25677
2023-02-15,24166
2023-02-16,25122
2023-02-17,25790
2023-02-18,20318
2023-02-19,8890
2023-02-20,26558
2023-02-21,26490
2023-02-22,26505
2023-02-23,23802
2023-02-24,26604
2023-02-25,19538
2023-02-26,8405
2023-02-27,9224
2023-02-28,461
2023-03-01,24529
2023-03-02,23958
2023-03-03,27126
2023-03-04,20379
2023-03-05,9472
2023-03-06,28558
2023-03-07,28676
2023-03-08,28961
2023-03-09,26287
2023-03-10,29187
2023-03-11,19777
2023-03-12,8931
2023-03-13,28304
2023-03-14,29258
2023-03-15,27260
2023-03-16,28293
2023-03-17,28891
2023-03-18,19978
2023-03-19,9235
2023-03-20,28677
2023-03-21,28468
2023-03-22,28632
2023-03-23,27550
2023-03-24,28240
2023-03-25,19453
2023-03-26,8803
2023-03-27,28364
2023-03-28,28740
2023-03-29,28744
2023-03-30,24928
2023-03-31,1331
