"fecha","cantidad_viajes"
2022-11-24,2734
2022-11-25,2522
2022-11-26,857
2022-11-27,49
2022-11-28,2761
2022-11-29,3113
2022-11-30,80
2022-12-01,2114
2022-12-02,2054
2022-12-03,1026
2022-12-04,287
2022-12-05,3135
2022-12-06,3043
2022-12-07,2587
2022-12-08,113
2022-12-09,2549
2022-12-10,1526
2022-12-11,213
2022-12-12,3178
2022-12-13,2966
2022-12-14,2540
2022-12-15,2535
2022-12-16,2523
2022-12-17,1583
2022-12-18,216
2022-12-19,2743
2022-12-20,2373
2022-12-21,2187
2022-12-22,2564
2022-12-23,2482
2022-12-24,927
2022-12-26,1998
2022-12-27,2059
2022-12-28,2076
2022-12-29,1876
2022-12-30,1583
2022-12-31,69
2023-01-02,1010
2023-01-03,1323
2023-01-04,1606
2023-01-05,1249
2023-01-06,2003
2023-01-07,262
2023-01-08,39
2023-01-09,1207
2023-01-10,725
2023-01-11,740
2023-01-12,1251
2023-01-13,1082
2023-01-20,935
