"fecha","cantidad_viajes"
2022-11-17,18876
2022-11-18,19330
2022-11-19,15782
2022-11-20,7175
2022-11-21,15731
2022-11-22,17649
2022-11-23,18798
2022-11-24,18829
2022-11-25,18435
2022-11-26,15084
2022-11-27,7181
2022-11-28,18294
2022-11-29,17604
2022-11-30,431
2022-12-01,18613
2022-12-02,19391
2022-12-03,15708
2022-12-04,7043
2022-12-05,19608
2022-12-06,20623
2022-12-07,20270
2022-12-08,5136
2022-12-09,20333
2022-12-10,15531
2022-12-11,7312
2022-12-12,20355
2022-12-13,18145
2022-12-14,19864
2022-12-15,19423
2022-12-16,19685
2022-12-17,17860
2022-12-18,7187
2022-12-19,19920
2022-12-20,20562
2022-12-21,21955
2022-12-22,20962
2022-12-23,20293
2022-12-24,13783
2022-12-25,2300
2022-12-26,17291
2022-12-27,18659
2022-12-28,19301
2022-12-29,20467
2022-12-30,19345
2022-12-31,570
2023-01-01,2636
2023-01-02,13759
2023-01-03,16645
2023-01-04,18207
2023-01-05,19384
2023-01-06,17851
2023-01-07,14510
2023-01-08,7426
2023-01-09,18036
2023-01-10,18049
2023-01-11,18837
2023-01-12,18692
2023-01-13,16066
2023-01-14,15718
2023-01-15,7351
2023-01-16,17761
2023-01-17,18686
2023-01-18,18949
2023-01-19,18450
2023-01-20,18528
2023-01-21,14971
2023-01-22,6898
2023-01-23,18467
2023-01-24,18496
2023-01-25,18395
2023-01-26,18257
2023-01-27,19172
2023-01-28,15692
2023-01-29,7693
2023-01-30,18429
2023-01-31,483
2023-02-01,18980
2023-02-02,17682
2023-02-03,17590
2023-02-04,13844
2023-02-05,7052
2023-02-06,18009
2023-02-07,18199
2023-02-08,18867
2023-02-09,17680
2023-02-10,19042
2023-02-11,13556
2023-02-12,6231
2023-02-13,18730
2023-02-14,18406
2023-02-15,17401
2023-02-16,17934
2023-02-17,18750
2023-02-18,17391
2023-02-19,7708
2023-02-20,20730
2023-02-21,21576
2023-02-22,21876
2023-02-23,20857
2023-02-24,21904
2023-02-25,16850
2023-02-26,7213
2023-02-27,6945
2023-02-28,169
2023-03-01,19732
2023-03-02,18576
2023-03-03,21433
2023-03-04,17724
2023-03-05,8544
2023-03-06,22460
2023-03-07,21845
2023-03-08,21712
2023-03-09,20491
2023-03-10,22491
2023-03-11,18105
2023-03-12,7792
2023-03-13,21759
2023-03-14,22249
2023-03-15,20727
2023-03-16,21622
2023-03-17,23192
2023-03-18,18592
2023-03-19,7776
2023-03-20,21583
2023-03-21,22933
2023-03-22,24010
2023-03-23,22219
2023-03-24,22122
2023-03-25,18323
2023-03-26,7546
2023-03-27,22353
2023-03-28,23308
2023-03-29,23099
2023-03-30,19922
2023-03-31,1067
