"fecha","cantidad_viajes"
2022-12-24,934
2022-12-26,1861
2022-12-27,1811
2022-12-28,1407
2022-12-29,1430
2022-12-30,1331
2023-01-02,1089
2023-01-03,1222
2023-01-04,808
2023-01-05,915
2023-01-06,945
2023-01-07,783
2023-01-09,33
2023-01-10,1470
2023-01-11,1400
2023-01-12,1796
2023-01-13,1519
2023-01-14,2042
2023-01-15,1768
2023-01-16,2737
2023-01-17,2726
2023-01-18,2643
2023-01-19,3259
2023-01-20,3894
2023-01-21,3587
2023-01-22,1764
2023-01-23,4144
2023-01-24,4657
2023-01-25,4385
2023-01-26,3716
2023-01-27,3881
2023-01-28,3671
2023-01-29,1930
2023-01-30,4384
2023-01-31,131
2023-02-01,4958
2023-02-02,5547
2023-02-03,5586
2023-02-04,4755
2023-02-05,1533
2023-02-06,5491
2023-02-07,5317
2023-02-08,5400
2023-02-09,5928
2023-02-10,5447
2023-02-11,4674
2023-02-12,1375
2023-02-13,5920
2023-02-14,6288
2023-02-15,6294
2023-02-16,5846
2023-02-17,5088
2023-02-18,4749
2023-02-19,1901
2023-02-20,5000
2023-02-21,5014
2023-02-22,5468
2023-02-23,5568
2023-02-24,5027
2023-02-25,4839
2023-02-26,1685
2023-02-27,2327
2023-02-28,65
2023-03-01,6156
2023-03-02,5410
2023-03-03,5743
2023-03-04,4394
2023-03-05,1928
2023-03-06,6062
2023-03-07,5812
2023-03-08,6081
2023-03-09,5850
2023-03-10,6683
2023-03-11,5480
2023-03-12,2281
2023-03-13,6506
2023-03-14,6960
2023-03-15,6076
2023-03-16,6036
2023-03-17,5287
2023-03-18,5407
2023-03-19,2329
2023-03-20,5568
2023-03-21,5387
2023-03-22,5554
2023-03-23,5593
2023-03-24,4633
2023-03-25,4250
2023-03-26,2145
2023-03-27,4181
2023-03-28,5198
2023-03-29,4595
2023-03-30,4467
2023-03-31,353
