"fecha","cantidad_viajes"
2022-11-16,11373
2022-11-17,10894
2022-11-18,11227
2022-11-19,9707
2022-11-20,5191
2022-11-21,8813
2022-11-22,10690
2022-11-23,10709
2022-11-24,11042
2022-11-25,11026
2022-11-26,9234
2022-11-27,5314
2022-11-28,11161
2022-11-29,11867
2022-11-30,363
2022-12-01,10691
2022-12-02,11134
2022-12-03,9499
2022-12-04,5447
2022-12-05,11756
2022-12-06,11793
2022-12-07,11401
2022-12-08,4255
2022-12-09,11058
2022-12-10,9101
2022-12-11,5310
2022-12-12,11117
2022-12-13,10610
2022-12-14,10984
2022-12-15,10967
2022-12-16,11084
2022-12-17,9830
2022-12-18,5151
2022-12-19,11117
2022-12-20,11278
2022-12-21,11088
2022-12-22,11042
2022-12-23,11483
2022-12-24,7919
2022-12-25,2807
2022-12-26,9456
2022-12-27,10134
2022-12-28,10118
2022-12-29,10495
2022-12-30,10321
2022-12-31,389
2023-01-01,2411
2023-01-02,8781
2023-01-03,8947
2023-01-04,10073
2023-01-05,10587
2023-01-06,10529
2023-01-07,8742
2023-01-08,4766
2023-01-09,10852
2023-01-10,10202
2023-01-11,9706
2023-01-12,9948
2023-01-13,8400
2023-01-14,8616
2023-01-15,4848
2023-01-16,10884
2023-01-17,10612
2023-01-18,9667
2023-01-19,9530
2023-01-20,10101
2023-01-21,8514
2023-01-22,3869
2023-01-23,8742
2023-01-24,8148
2023-01-25,8131
2023-01-26,7833
2023-01-27,8349
2023-01-28,6630
2023-01-29,3707
2023-01-30,8311
2023-01-31,172
2023-02-01,8866
2023-02-02,8406
2023-02-03,8828
2023-02-04,6658
2023-02-05,4044
2023-02-06,8888
2023-02-07,8455
2023-02-08,8579
2023-02-09,8264
2023-02-10,8450
2023-02-11,7017
2023-02-12,4222
2023-02-13,8715
2023-02-14,8480
2023-02-15,6777
2023-02-16,8640
2023-02-17,8308
2023-02-18,6957
2023-02-19,4452
2023-02-20,8636
2023-02-21,8519
2023-02-22,8515
2023-02-23,7695
2023-02-24,8632
2023-02-25,7175
2023-02-26,3454
2023-02-27,4225
2023-02-28,230
2023-03-01,7853
2023-03-02,7054
2023-03-03,8765
2023-03-04,7616
2023-03-05,4563
2023-03-06,9632
2023-03-07,9151
2023-03-08,8672
2023-03-09,7767
2023-03-10,9971
2023-03-11,7331
2023-03-12,4176
2023-03-13,9064
2023-03-14,9131
2023-03-15,7486
2023-03-16,8817
2023-03-17,10053
2023-03-18,7465
2023-03-19,4534
2023-03-20,9297
2023-03-21,8406
2023-03-22,8657
2023-03-23,8618
2023-03-24,8951
2023-03-25,7057
2023-03-26,4096
2023-03-27,8809
2023-03-28,9049
2023-03-29,8371
2023-03-30,7728
2023-03-31,410
