"fecha","cantidad_viajes"
2022-11-16,12718
2022-11-17,14008
2022-11-18,13605
2022-11-19,11084
2022-11-20,4418
2022-11-21,10750
2022-11-22,13193
2022-11-23,13789
2022-11-24,13446
2022-11-25,13681
2022-11-26,10826
2022-11-27,4238
2022-11-28,13967
2022-11-29,13816
2022-11-30,337
2022-12-01,13121
2022-12-02,13254
2022-12-03,10656
2022-12-04,4490
2022-12-05,14970
2022-12-06,14545
2022-12-07,12806
2022-12-08,3082
2022-12-09,13442
2022-12-10,9646
2022-12-11,3637
2022-12-12,12731
2022-12-13,12641
2022-12-14,12652
2022-12-15,13321
2022-12-16,14245
2022-12-17,11786
2022-12-18,4633
2022-12-19,14347
2022-12-20,14265
2022-12-21,13662
2022-12-22,13680
2022-12-23,14204
2022-12-24,8121
2022-12-25,1445
2022-12-26,10859
2022-12-27,11734
2022-12-28,12176
2022-12-29,13043
2022-12-30,12536
2022-12-31,361
2023-01-01,1026
2023-01-02,10039
2023-01-03,10718
2023-01-04,11978
2023-01-05,13353
2023-01-06,11897
2023-01-07,8929
2023-01-08,4259
2023-01-09,11902
2023-01-10,11815
2023-01-11,11870
2023-01-12,10940
2023-01-13,9358
2023-01-14,9590
2023-01-15,4196
2023-01-16,12077
2023-01-17,11588
2023-01-18,11425
2023-01-19,10614
2023-01-20,11527
2023-01-21,9452
2023-01-22,3343
2023-01-23,11863
2023-01-24,12085
2023-01-25,11789
2023-01-26,11104
2023-01-27,11734
2023-01-28,9489
2023-01-29,3700
2023-01-30,12103
2023-01-31,205
2023-02-01,12342
2023-02-02,12715
2023-02-03,13142
2023-02-04,10094
2023-02-05,3621
2023-02-06,13202
2023-02-07,13435
2023-02-08,12717
2023-02-09,12740
2023-02-10,13678
2023-02-11,10231
2023-02-12,3643
2023-02-13,13761
2023-02-14,13448
2023-02-15,12902
2023-02-16,13146
2023-02-17,13643
2023-02-18,10457
2023-02-19,4329
2023-02-20,13411
2023-02-21,13735
2023-02-22,13433
2023-02-23,12302
2023-02-24,13094
2023-02-25,9609
2023-02-26,3945
2023-02-27,4568
2023-02-28,153
2023-03-01,12633
2023-03-02,11497
2023-03-03,14091
2023-03-04,10490
2023-03-05,4030
2023-03-06,14360
2023-03-07,14129
2023-03-08,13807
2023-03-09,13304
2023-03-10,14695
2023-03-11,10775
2023-03-12,3644
2023-03-13,14864
2023-03-14,14487
2023-03-15,14284
2023-03-16,14610
2023-03-17,14826
2023-03-18,10205
2023-03-19,4367
2023-03-20,14376
2023-03-21,13268
2023-03-22,12623
2023-03-23,13484
2023-03-24,13723
2023-03-25,11298
2023-03-26,4347
2023-03-27,13689
2023-03-28,13502
2023-03-29,13973
2023-03-30,12744
2023-03-31,731
