"fecha","cantidad_viajes"
2022-11-27,537
2022-11-28,3603
2022-11-29,3637
2022-12-01,4691
2022-12-02,3804
2022-12-03,3200
2022-12-04,617
2022-12-05,3594
2022-12-06,3657
2022-12-07,3504
2022-12-08,293
2022-12-09,3272
2022-12-10,2756
2022-12-11,336
2022-12-12,4200
2022-12-13,4176
2022-12-14,4061
2022-12-15,5019
2022-12-16,4050
2022-12-17,3439
2022-12-18,673
2022-12-19,4454
2022-12-20,4067
2022-12-21,4329
2022-12-22,5854
2022-12-23,4452
2022-12-24,2007
2022-12-25,12
2022-12-26,2887
2022-12-27,3504
2022-12-28,4279
2022-12-29,5797
2022-12-30,3213
2023-01-01,14
2023-01-02,2370
2023-01-03,3434
2023-01-04,4022
2023-01-05,5684
2023-01-06,3929
2023-01-07,2640
2023-01-08,616
2023-01-09,3419
2023-01-10,3519
2023-01-11,3862
2023-01-12,4444
2023-01-13,2815
2023-01-14,2605
2023-01-15,570
2023-01-16,3074
2023-01-17,3435
2023-01-18,3499
2023-01-19,5118
2023-01-20,3170
2023-01-21,2298
2023-01-22,357
2023-01-23,2732
2023-01-24,2542
2023-01-25,3042
2023-01-26,4514
2023-01-27,2671
2023-01-28,1845
2023-01-29,397
2023-01-30,2299
2023-01-31,3
2023-02-01,2966
2023-02-02,4404
2023-02-03,2941
2023-02-04,2433
2023-02-05,378
2023-02-06,3429
2023-02-07,3212
2023-02-08,3421
2023-02-09,3936
2023-02-10,3061
2023-02-11,2064
2023-02-12,308
2023-02-13,3096
2023-02-14,2944
2023-02-15,2931
2023-02-16,5115
2023-02-17,2857
2023-02-18,2105
2023-02-19,445
2023-02-20,2858
2023-02-21,2937
2023-02-22,2577
2023-02-23,3137
2023-02-24,2893
2023-02-25,1806
2023-02-26,444
2023-02-27,1766
2023-03-01,2707
2023-03-02,4292
2023-03-03,2984
2023-03-04,1782
2023-03-05,347
2023-03-06,3220
2023-03-07,3159
2023-03-08,3275
2023-03-09,3905
2023-03-10,2811
2023-03-11,2201
2023-03-12,362
2023-03-13,3296
2023-03-14,2982
2023-03-15,2481
2023-03-16,3874
2023-03-17,2832
2023-03-18,1926
2023-03-19,194
2023-03-20,2921
2023-03-21,2932
2023-03-22,3082
2023-03-23,4444
2023-03-24,3136
2023-03-25,1947
2023-03-26,473
2023-03-27,2683
2023-03-28,3303
2023-03-29,2934
2023-03-30,4175
2023-03-31,296
