"fecha","cantidad_viajes"
2022-11-16,27619
2022-11-17,27082
2022-11-18,27676
2022-11-19,19173
2022-11-20,6671
2022-11-21,22000
2022-11-22,25652
2022-11-23,27357
2022-11-24,27632
2022-11-25,28585
2022-11-26,17757
2022-11-27,6530
2022-11-28,27911
2022-11-29,28056
2022-11-30,499
2022-12-01,28182
2022-12-02,30276
2022-12-03,18329
2022-12-04,6320
2022-12-05,28470
2022-12-06,28455
2022-12-07,26984
2022-12-08,4045
2022-12-09,27789
2022-12-10,17795
2022-12-11,6175
2022-12-12,28330
2022-12-13,28025
2022-12-14,29006
2022-12-15,28693
2022-12-16,29275
2022-12-17,21013
2022-12-18,6441
2022-12-19,29435
2022-12-20,31126
2022-12-21,31755
2022-12-22,31414
2022-12-23,29909
2022-12-24,16403
2022-12-25,2647
2022-12-26,24725
2022-12-27,25380
2022-12-28,27124
2022-12-29,27236
2022-12-30,25063
2022-12-31,661
2023-01-01,2311
2023-01-02,18485
2023-01-03,21284
2023-01-04,24315
2023-01-05,25651
2023-01-06,23886
2023-01-07,16124
2023-01-08,5569
2023-01-09,24104
2023-01-10,24944
2023-01-11,24453
2023-01-12,23897
2023-01-13,18842
2023-01-14,15774
2023-01-15,5125
2023-01-16,25026
2023-01-17,27084
2023-01-18,24801
2023-01-19,22938
2023-01-20,23858
2023-01-21,16055
2023-01-22,5151
2023-01-23,25864
2023-01-24,25293
2023-01-25,26028
2023-01-26,25481
2023-01-27,25808
2023-01-28,16470
2023-01-29,5770
2023-01-30,24043
2023-01-31,370
2023-02-01,26479
2023-02-02,25123
2023-02-03,26746
2023-02-04,17988
2023-02-05,6467
2023-02-06,27295
2023-02-07,27636
2023-02-08,26815
2023-02-09,26523
2023-02-10,26374
2023-02-11,17699
2023-02-12,5893
2023-02-13,27179
2023-02-14,27467
2023-02-15,25414
2023-02-16,27858
2023-02-17,27915
2023-02-18,19594
2023-02-19,6454
2023-02-20,27459
2023-02-21,28424
2023-02-22,28126
2023-02-23,27410
2023-02-24,29945
2023-02-25,18428
2023-02-26,5183
2023-02-27,6981
2023-02-28,148
2023-03-01,26489
2023-03-02,25863
2023-03-03,29944
2023-03-04,19408
2023-03-05,5618
2023-03-06,31798
2023-03-07,30804
2023-03-08,29671
