"fecha","cantidad_viajes"
2022-11-16,18258
2022-11-17,18731
2022-11-18,18922
2022-11-19,15798
2022-11-20,8596
2022-11-21,15635
2022-11-22,18079
2022-11-23,18875
2022-11-24,18460
2022-11-25,19038
2022-11-26,16269
2022-11-27,8466
2022-11-28,17580
2022-11-29,18041
2022-11-30,691
2022-12-01,17570
2022-12-02,17765
2022-12-03,15838
2022-12-04,8651
2022-12-05,19066
2022-12-06,18132
2022-12-07,17208
2022-12-08,6152
2022-12-09,17927
2022-12-10,15705
2022-12-11,8435
2022-12-12,17477
2022-12-13,16995
2022-12-14,17723
2022-12-15,18151
2022-12-16,18232
2022-12-17,17227
2022-12-18,8259
2022-12-19,18529
2022-12-20,19041
2022-12-21,17982
2022-12-22,17250
2022-12-23,17971
2022-12-24,11603
2022-12-25,2030
2022-12-26,14073
2022-12-27,15869
2022-12-28,17174
2022-12-29,16463
2022-12-30,16638
2022-12-31,983
2023-01-01,1874
2023-01-02,12093
2023-01-03,13819
2023-01-04,15120
2023-01-05,15945
2023-01-06,16245
2023-01-07,14415
2023-01-08,8558
2023-01-09,16328
2023-01-10,15853
2023-01-11,15179
2023-01-12,15763
2023-01-13,14039
2023-01-14,14718
2023-01-15,7876
2023-01-16,16905
2023-01-17,16856
2023-01-18,16402
2023-01-19,16081
2023-01-20,16846
2023-01-21,13948
2023-01-22,6722
2023-01-23,15251
2023-01-24,16838
2023-01-25,16353
2023-01-26,16270
2023-01-27,16608
2023-01-28,15067
2023-01-29,8347
2023-01-30,15902
2023-01-31,525
2023-02-01,16295
2023-02-02,16370
2023-02-03,17207
2023-02-04,14509
2023-02-05,8487
2023-02-06,16833
2023-02-07,16321
2023-02-08,16476
2023-02-09,16044
2023-02-10,16846
2023-02-11,15143
2023-02-12,8421
2023-02-13,17737
2023-02-14,16832
2023-02-15,16603
2023-02-16,16382
2023-02-17,17613
2023-02-18,15974
2023-02-19,8349
2023-02-20,18501
2023-02-21,18650
2023-02-22,17740
2023-02-23,16757
2023-02-24,17650
2023-02-25,15748
2023-02-26,7366
2023-02-27,8851
2023-02-28,361
2023-03-01,17133
2023-03-02,16688
2023-03-03,19008
2023-03-04,16097
2023-03-05,8257
2023-03-06,19819
2023-03-07,19075
2023-03-08,19439
2023-03-09,17419
2023-03-10,17916
2023-03-11,15338
2023-03-12,8194
2023-03-13,17981
2023-03-14,17885
2023-03-15,17586
2023-03-16,17471
2023-03-17,17783
2023-03-18,15424
2023-03-19,8246
2023-03-20,18352
2023-03-21,19146
2023-03-22,18109
2023-03-23,18718
2023-03-24,18302
2023-03-25,15243
2023-03-26,8189
2023-03-27,18263
2023-03-28,18742
2023-03-29,18806
2023-03-30,16175
2023-03-31,1376
