"fecha","cantidad_viajes"
2022-11-24,4784
2022-11-25,4246
2022-11-26,2310
2022-11-27,567
2022-11-28,4547
2022-11-29,4625
2022-11-30,158
2022-12-01,3456
2022-12-02,3481
2022-12-03,2310
2022-12-04,843
2022-12-05,4054
2022-12-06,4081
2022-12-07,3337
2022-12-08,606
2022-12-09,3874
2022-12-10,2803
2022-12-11,745
2022-12-12,3957
2022-12-13,4015
2022-12-14,4188
2022-12-15,3943
2022-12-16,3440
2022-12-17,2624
2022-12-18,859
2022-12-19,3766
2022-12-20,4406
2022-12-21,4269
2022-12-22,4559
2022-12-23,3576
2022-12-24,1469
2022-12-25,194
2022-12-26,3398
2022-12-27,3693
2022-12-28,4128
2022-12-29,4036
2022-12-30,2982
2022-12-31,69
2023-01-02,2899
2023-01-03,2737
2023-01-04,3721
2023-01-05,2963
2023-01-06,3380
2023-01-07,2029
2023-01-08,666
2023-01-09,3824
2023-01-10,3157
2023-01-11,3746
2023-01-12,3732
2023-01-13,2879
2023-01-14,2223
2023-01-15,655
2023-01-16,4138
2023-01-17,3754
2023-01-18,3496
2023-01-19,3686
2023-01-20,3847
2023-01-21,2260
2023-01-22,779
2023-01-23,3730
2023-01-24,3801
2023-01-25,3851
2023-01-26,3660
2023-01-27,4035
2023-01-28,2074
2023-01-29,735
2023-01-30,3201
2023-01-31,129
2023-02-01,4264
2023-02-02,4048
2023-02-03,3381
2023-02-04,2125
2023-02-05,783
2023-02-06,3614
2023-02-07,3451
2023-02-08,3918
2023-02-09,3607
2023-02-10,3434
2023-02-11,2084
2023-02-12,597
2023-02-13,3744
2023-02-14,3845
2023-02-15,3548
2023-02-16,3716
2023-02-17,3826
2023-02-18,2580
2023-02-19,430
2023-02-20,3742
2023-02-21,3543
2023-02-22,4108
2023-02-23,3485
2023-02-24,3895
2023-02-25,1735
2023-02-26,434
2023-02-27,944
2023-03-01,3851
2023-03-02,3915
2023-03-03,3717
2023-03-04,2274
2023-03-05,668
2023-03-06,4521
2023-03-07,4916
2023-03-08,4131
2023-03-09,3672
2023-03-10,4528
2023-03-11,2843
2023-03-12,581
2023-03-13,4464
2023-03-14,4481
2023-03-15,3874
2023-03-16,3514
2023-03-17,4103
2023-03-18,1797
2023-03-19,761
2023-03-20,4469
2023-03-21,4939
2023-03-22,4135
2023-03-23,4105
2023-03-24,3673
2023-03-25,2013
2023-03-26,766
2023-03-27,4260
2023-03-28,4517
2023-03-29,4224
2023-03-30,3953
2023-03-31,218
