"fecha","cantidad_viajes"
2022-11-24,4606
2022-11-25,4928
2022-11-26,3812
2022-11-27,1815
2022-11-28,4533
2022-11-29,4930
2022-11-30,143
2022-12-01,4976
2022-12-02,4727
2022-12-03,3646
2022-12-04,1517
2022-12-05,4692
2022-12-06,5135
2022-12-07,5257
2022-12-08,1149
2022-12-09,5253
2022-12-10,4424
2022-12-11,1521
2022-12-12,5019
2022-12-13,3851
2022-12-14,4454
2022-12-15,3833
2022-12-16,4561
2022-12-17,4582
2022-12-18,1475
2022-12-19,4790
2022-12-20,5018
2022-12-21,4739
2022-12-22,4390
2022-12-23,5261
2022-12-24,3399
2022-12-25,619
2022-12-26,3850
2022-12-27,3921
2022-12-28,4160
2022-12-29,4130
2022-12-30,3864
2022-12-31,191
2023-01-01,581
2023-01-02,2865
2023-01-03,3719
2023-01-04,4375
2023-01-05,4717
2023-01-06,4497
2023-01-07,3312
2023-01-08,1364
2023-01-09,4233
2023-01-10,4792
2023-01-11,4050
2023-01-12,4359
2023-01-13,3855
2023-01-14,4012
2023-01-15,1522
2023-01-16,4088
2023-01-17,4718
2023-01-18,4133
2023-01-19,3854
2023-01-20,4202
2023-01-21,3334
2023-01-22,1507
2023-01-23,4239
2023-01-24,4184
2023-01-25,4127
2023-01-26,3690
2023-01-27,3949
2023-01-28,3324
2023-01-29,1397
2023-01-30,3916
2023-01-31,39
2023-02-01,3806
2023-02-02,3537
2023-02-03,4185
2023-02-04,3146
2023-02-05,2136
2023-02-06,4080
2023-02-07,4228
2023-02-08,3734
2023-02-09,3804
2023-02-10,4358
2023-02-11,3323
2023-02-12,2022
2023-02-13,4271
2023-02-14,3886
2023-02-15,3762
2023-02-16,4021
2023-02-17,3920
2023-02-18,3343
2023-02-19,2093
2023-02-20,4220
2023-02-21,4166
2023-02-22,4076
2023-02-23,3701
2023-02-24,4146
2023-02-25,3629
2023-02-26,2280
2023-02-27,2241
2023-02-28,108
2023-03-01,3662
2023-03-02,3924
2023-03-03,4682
2023-03-04,3734
2023-03-05,2515
2023-03-06,4419
2023-03-07,4765
2023-03-08,4954
2023-03-09,3871
2023-03-10,4627
2023-03-11,3400
2023-03-12,862
2023-03-13,4605
2023-03-14,4505
2023-03-15,4340
2023-03-16,4277
2023-03-17,4761
2023-03-18,3530
2023-03-19,1244
2023-03-20,4344
2023-03-21,4719
2023-03-22,4069
2023-03-23,4636
2023-03-24,4351
2023-03-25,3098
2023-03-26,1143
2023-03-27,4461
2023-03-28,4765
2023-03-29,4533
2023-03-30,4028
2023-03-31,83
