"fecha","cantidad_viajes"
2022-11-22,3182
2022-11-23,2897
2022-11-24,2863
2022-11-25,3295
2022-11-26,2759
2022-11-27,1052
2022-11-28,3121
2022-11-29,2836
2022-11-30,150
2022-12-01,2982
2022-12-02,3591
2022-12-03,3052
2022-12-04,1320
2022-12-05,3301
2022-12-06,3283
2022-12-07,3244
2022-12-08,873
2022-12-09,3206
2022-12-10,2565
2022-12-11,1031
2022-12-12,3098
2022-12-13,3238
2022-12-14,2993
2022-12-15,2971
2022-12-16,3147
2022-12-17,3023
2022-12-18,1341
2022-12-19,2957
2022-12-20,3576
2022-12-21,2988
2022-12-22,2879
2022-12-23,2397
2022-12-24,1667
2022-12-25,364
2022-12-26,2613
2022-12-27,2364
2022-12-28,2896
2022-12-29,3166
2022-12-30,2848
2022-12-31,188
2023-01-01,343
2023-01-02,2072
2023-01-03,2508
2023-01-04,2984
2023-01-05,2776
2023-01-06,2694
2023-01-07,2041
2023-01-08,1149
2023-01-09,2764
2023-01-10,2682
2023-01-11,3152
2023-01-12,3055
2023-01-13,2530
2023-01-14,2429
2023-01-15,1015
2023-01-16,3084
2023-01-17,3051
2023-01-18,2665
2023-01-19,2785
2023-01-20,3252
2023-01-21,2229
2023-01-22,925
2023-01-23,3114
2023-01-24,3557
2023-01-25,3019
2023-01-26,2889
2023-01-27,3230
2023-01-28,1936
2023-01-29,1024
2023-01-30,2513
2023-01-31,84
2023-02-01,2738
2023-02-02,3002
2023-02-03,3117
2023-02-04,2185
2023-02-05,1062
2023-02-06,3322
2023-02-07,2820
2023-02-08,3429
2023-02-09,3108
2023-02-10,3346
2023-02-11,2380
2023-02-12,1196
2023-02-13,3187
2023-02-14,3264
2023-02-15,3188
2023-02-16,3064
2023-02-17,3475
2023-02-18,2201
2023-02-19,837
2023-02-20,3168
2023-02-21,3444
2023-02-22,3086
2023-02-23,3176
2023-02-24,3763
2023-02-25,2635
2023-02-26,1010
2023-02-27,1091
2023-03-01,3872
2023-03-02,3162
2023-03-03,3313
2023-03-04,2345
2023-03-05,1287
2023-03-06,3623
2023-03-07,3632
2023-03-08,2793
2023-03-09,2867
2023-03-10,3402
2023-03-11,2589
2023-03-12,1237
2023-03-13,3226
2023-03-14,3599
2023-03-15,3311
2023-03-16,3415
2023-03-17,3299
2023-03-18,2468
2023-03-19,1453
2023-03-20,3501
2023-03-21,3372
2023-03-22,3319
2023-03-23,3614
2023-03-24,3427
2023-03-25,2388
2023-03-26,1353
2023-03-27,3372
2023-03-28,3573
2023-03-29,3819
2023-03-30,3297
2023-03-31,471
