"fecha","cantidad_viajes"
2022-12-07,7704
2022-12-08,1026
2022-12-09,8059
2022-12-10,4916
2022-12-11,1036
2022-12-12,9710
2022-12-13,9321
2022-12-14,8943
2022-12-15,9423
2022-12-16,10179
2022-12-17,6357
2022-12-18,1380
2022-12-19,9824
2022-12-20,9824
2022-12-21,9434
2022-12-22,9777
2022-12-23,9729
2022-12-24,4247
2022-12-25,358
2022-12-26,7879
2022-12-27,7868
2022-12-28,9005
2022-12-29,8443
2022-12-30,7578
2022-12-31,149
2023-01-01,504
2023-01-02,6048
2023-01-03,6571
2023-01-04,8214
2023-01-05,7645
2023-01-06,8422
2023-01-07,4762
2023-01-08,1183
2023-01-09,8419
2023-01-10,8556
2023-01-11,8108
2023-01-12,7966
2023-01-13,6675
2023-01-14,4944
2023-01-15,948
2023-01-16,8578
2023-01-17,8510
2023-01-18,7650
2023-01-19,8097
2023-01-20,8012
2023-01-21,4462
2023-01-22,813
2023-01-23,8419
2023-01-24,7660
2023-01-25,7292
2023-01-26,7877
2023-01-27,8102
2023-01-28,4261
2023-01-29,952
2023-01-30,7225
2023-01-31,89
2023-02-01,8059
2023-02-02,8340
2023-02-03,8751
2023-02-04,5124
2023-02-05,995
2023-02-06,8666
2023-02-07,7732
2023-02-08,8525
2023-02-09,7900
2023-02-10,8282
2023-02-11,5204
2023-02-12,923
2023-02-13,8625
2023-02-14,8011
2023-02-15,7947
2023-02-16,8060
2023-02-17,7246
2023-02-18,5061
2023-02-19,1102
2023-02-20,8399
2023-02-21,8830
2023-02-22,8688
2023-02-23,8232
2023-02-24,8690
2023-02-25,5254
2023-02-26,1001
2023-02-27,1747
2023-02-28,101
2023-03-01,8503
2023-03-02,7790
2023-03-03,8231
2023-03-04,4961
2023-03-05,1155
2023-03-06,9064
2023-03-07,9355
2023-03-08,8807
2023-03-09,8663
2023-03-10,9098
2023-03-11,5127
2023-03-12,1182
2023-03-13,9504
2023-03-14,9091
2023-03-15,7759
2023-03-16,8659
2023-03-17,9375
2023-03-18,4991
2023-03-19,1067
2023-03-20,9132
2023-03-21,9063
2023-03-22,9103
2023-03-23,8387
2023-03-24,9087
2023-03-25,5365
2023-03-26,1150
2023-03-27,9257
2023-03-28,9327
2023-03-29,9507
2023-03-30,8301
2023-03-31,409
