"fecha","cantidad_viajes"
2022-11-16,10293
2022-11-17,10561
2022-11-18,9922
2022-11-19,7952
2022-11-20,4644
2022-11-21,8505
2022-11-22,10083
2022-11-23,10023
2022-11-24,10203
2022-11-25,10188
2022-11-26,7916
2022-11-27,4525
2022-11-28,9602
2022-11-29,10115
2022-11-30,202
2022-12-01,9491
2022-12-02,10139
2022-12-03,7835
2022-12-04,4829
2022-12-05,9940
2022-12-06,10129
2022-12-07,9394
2022-12-08,3413
2022-12-09,9934
2022-12-10,7595
2022-12-11,4510
2022-12-12,9781
2022-12-13,9752
2022-12-14,9808
2022-12-15,9744
2022-12-16,9649
2022-12-17,8017
2022-12-18,5029
2022-12-19,9790
2022-12-20,9929
2022-12-21,10010
2022-12-22,10265
2022-12-23,9914
2022-12-24,5757
2022-12-25,1166
2022-12-26,8350
2022-12-27,8725
2022-12-28,9016
2022-12-29,9153
2022-12-30,9274
2022-12-31,289
2023-01-01,1035
2023-01-02,6985
2023-01-03,7536
2023-01-04,8844
2023-01-05,9106
2023-01-06,8682
2023-01-07,6730
2023-01-08,4334
2023-01-09,8886
2023-01-10,9274
2023-01-11,9161
2023-01-12,8895
2023-01-13,7454
2023-01-14,6959
2023-01-15,4144
2023-01-16,8881
2023-01-17,9319
2023-01-18,8903
2023-01-19,8836
2023-01-20,9083
2023-01-21,6733
2023-01-22,3609
2023-01-23,8950
2023-01-24,9005
2023-01-25,9053
2023-01-26,8678
2023-01-27,8498
2023-01-28,6911
2023-01-29,3911
2023-01-30,8392
2023-01-31,134
2023-02-01,9317
2023-02-02,9162
2023-02-03,8993
2023-02-04,6907
2023-02-05,4281
2023-02-06,9534
2023-02-07,9632
2023-02-08,9507
2023-02-09,8969
2023-02-10,9257
2023-02-11,6731
2023-02-12,4241
2023-02-13,8968
2023-02-14,9559
2023-02-15,9075
2023-02-16,8928
2023-02-17,9565
2023-02-18,7327
2023-02-19,4382
2023-02-20,9586
2023-02-21,9849
2023-02-22,9553
2023-02-23,8897
2023-02-24,9758
2023-02-25,7610
2023-02-26,4087
2023-02-27,4879
2023-02-28,28
2023-03-01,8695
2023-03-02,8355
2023-03-03,9905
2023-03-04,7696
2023-03-05,4744
2023-03-06,10580
2023-03-07,10179
2023-03-08,10114
2023-03-09,9510
2023-03-10,10319
2023-03-11,7983
2023-03-12,4349
2023-03-13,10260
2023-03-14,10405
2023-03-15,9474
2023-03-16,10245
2023-03-17,10374
2023-03-18,7789
2023-03-19,4281
2023-03-20,10322
2023-03-21,10137
2023-03-22,9940
2023-03-23,9920
2023-03-24,10015
2023-03-25,7555
2023-03-26,4005
2023-03-27,9829
2023-03-28,10417
2023-03-29,10101
2023-03-30,9071
2023-03-31,400
