"fecha","cantidad_viajes"
2022-11-23,2507
2022-11-24,2124
2022-11-25,1739
2022-11-26,364
2022-11-27,432
2022-11-28,1909
2022-11-29,1850
2022-11-30,100
2022-12-01,2582
2022-12-02,1716
2022-12-03,1177
2022-12-04,24
2022-12-05,2387
2022-12-06,1680
2022-12-07,1760
2022-12-08,516
2022-12-09,1564
2022-12-10,1288
2022-12-11,155
2022-12-12,1389
2022-12-13,1514
2022-12-14,1491
2022-12-15,1057
2022-12-16,1479
2022-12-17,1441
2022-12-18,636
2022-12-19,1472
2022-12-20,2148
2022-12-21,1568
2022-12-22,1649
2022-12-23,1580
2022-12-24,688
2022-12-26,1014
2022-12-27,1726
2022-12-28,1698
2022-12-29,1237
2022-12-30,816
2022-12-31,79
2023-01-02,1414
2023-01-03,1376
2023-01-04,1111
2023-01-05,1362
2023-01-06,1465
2023-01-07,476
2023-01-08,1117
2023-01-09,2756
2023-01-10,2301
2023-01-11,2145
2023-01-12,1740
2023-01-13,1868
2023-01-14,1148
2023-01-15,707
2023-01-16,2821
2023-01-17,1570
2023-01-18,2038
2023-01-19,2797
2023-01-20,1866
2023-01-21,762
2023-01-22,464
2023-01-23,1147
2023-01-24,1397
2023-01-25,1073
2023-01-26,900
2023-01-27,980
2023-01-28,760
2023-01-29,283
2023-01-30,889
2023-01-31,54
2023-02-01,1387
2023-02-02,1570
2023-02-03,1500
2023-02-04,1412
2023-02-05,742
2023-02-06,1934
2023-02-07,1337
2023-02-08,828
2023-02-09,1150
2023-02-10,1263
2023-02-11,498
2023-02-12,631
2023-02-13,1470
2023-02-14,1960
2023-02-15,3839
2023-02-16,4312
2023-02-17,3086
2023-02-18,1897
2023-02-19,1361
2023-02-20,3741
2023-02-21,2966
2023-02-22,2096
2023-02-23,2723
2023-02-24,2821
2023-02-25,1643
2023-02-26,1499
2023-02-27,1298
2023-03-01,3678
2023-03-02,1939
2023-03-03,2691
2023-03-04,721
2023-03-05,314
2023-03-06,2007
2023-03-07,2314
2023-03-08,2346
2023-03-09,2101
2023-03-10,1896
2023-03-11,1114
2023-03-12,1038
2023-03-13,1041
2023-03-14,1255
2023-03-15,1688
2023-03-16,2980
2023-03-17,1308
2023-03-18,333
2023-03-19,286
2023-03-20,719
2023-03-21,1022
2023-03-22,1339
2023-03-23,1476
2023-03-24,1304
2023-03-25,273
2023-03-26,324
2023-03-27,1980
2023-03-28,1176
2023-03-29,1392
2023-03-30,909
2023-03-31,23
