"fecha","cantidad_viajes"
2023-02-10,663
2023-02-11,536
2023-02-13,859
2023-02-14,882
2023-02-15,785
2023-02-16,445
2023-02-17,672
2023-02-18,486
2023-02-20,696
2023-02-21,755
2023-02-22,907
2023-02-23,850
2023-02-24,675
2023-02-25,261
2023-02-27,254
2023-03-01,579
2023-03-02,603
2023-03-03,545
2023-03-04,513
2023-03-06,676
2023-03-07,643
2023-03-08,492
2023-03-09,519
2023-03-10,626
2023-03-11,175
2023-03-13,918
2023-03-14,940
2023-03-15,928
2023-03-16,907
2023-03-17,919
2023-03-18,532
2023-03-20,977
2023-03-21,599
2023-03-22,592
2023-03-23,646
2023-03-24,597
2023-03-25,310
2023-03-27,597
2023-03-28,560
2023-03-29,594
2023-03-30,458
